Datetime,T2M,SVM
26-05-2025 09:00:00,44.16666667,43.9692888070062
26-05-2025 10:00:00,45.3,45.2858045503994
26-05-2025 11:00:00,44.96666667,43.8094542226264
26-05-2025 12:00:00,44.63333333,42.861784070078
26-05-2025 13:00:00,44.3,45.1596201442178
26-05-2025 14:00:00,41.76666667,42.5874708115575
26-05-2025 15:00:00,39.23333333,41.1081323578603
26-05-2025 16:00:00,36.7,35.7652391650457
26-05-2025 17:00:00,35.96666667,36.786416681817
26-05-2025 18:00:00,35.23333333,34.8976470019984
26-05-2025 19:00:00,34.5,35.9085889984377
26-05-2025 20:00:00,33.7,34.9092026644371
26-05-2025 21:00:00,32.9,33.1499063313504
26-05-2025 22:00:00,32.1,31.6982625008791
26-05-2025 23:00:00,31.7,32.8369902869588
27-05-2025 00:00:00,31.3,32.0654277543267
27-05-2025 01:00:00,30.9,30.0901591948962
27-05-2025 02:00:00,31.4,29.8289274223603
27-05-2025 03:00:00,31.9,31.5586032679034
27-05-2025 04:00:00,32.4,34.1930618072022
27-05-2025 05:00:00,34,35.3565419002727
27-05-2025 06:00:00,35.6,34.2838763888991
27-05-2025 07:00:00,37.2,35.8182907920459
27-05-2025 08:00:00,38,39.5082262705864
27-05-2025 09:00:00,38.8,37.45629747658
27-05-2025 10:00:00,39.6,40.2026063535651
27-05-2025 11:00:00,39.33333333,38.6043880375998
27-05-2025 12:00:00,39.06666667,40.9799800272653
27-05-2025 13:00:00,38.8,37.8884210842843
27-05-2025 14:00:00,36.73333333,38.0861769367249
27-05-2025 15:00:00,34.66666667,34.8853943792035
27-05-2025 16:00:00,32.6,32.8984009757074
27-05-2025 17:00:00,29.66666667,27.3353661170798
27-05-2025 18:00:00,26.73333333,24.1268110994358
27-05-2025 19:00:00,23.8,23.5390228599888
27-05-2025 20:00:00,24.86666667,25.1588098640207
27-05-2025 21:00:00,25.93333333,24.6019813058666
27-05-2025 22:00:00,27,25.7118405848574
27-05-2025 23:00:00,26.06666667,26.7310100448156
28-05-2025 00:00:00,25.13333333,25.7993117325318
28-05-2025 01:00:00,24.2,24.0370225794672
28-05-2025 02:00:00,25.66666667,26.5898137958896
28-05-2025 03:00:00,27.13333333,25.7439984374041
28-05-2025 04:00:00,28.6,28.1788521265845
28-05-2025 05:00:00,30.13333333,32.0831284077198
28-05-2025 06:00:00,31.66666667,31.747506504335
28-05-2025 07:00:00,33.2,33.3494549827801
28-05-2025 08:00:00,34.06666667,36.7950994656302
28-05-2025 09:00:00,34.93333333,33.2776093505966
28-05-2025 10:00:00,35.8,36.7423491181476
28-05-2025 11:00:00,34.73333333,36.7021884478655
28-05-2025 12:00:00,33.66666667,33.2822895877324
28-05-2025 13:00:00,32.6,33.6171288638084
28-05-2025 14:00:00,30.33333333,29.1713921911881
28-05-2025 15:00:00,28.06666667,27.2541139416368
28-05-2025 16:00:00,25.8,26.2554984062303
28-05-2025 17:00:00,25.86666667,26.8115435000493
28-05-2025 18:00:00,25.93333333,27.2596432978369
28-05-2025 19:00:00,26,27.8572095900335
28-05-2025 20:00:00,25.53333333,25.4535294856984
28-05-2025 21:00:00,25.06666667,26.4789671447293
28-05-2025 22:00:00,24.6,24.1949794472026
28-05-2025 23:00:00,24.66666667,25.7340355041994
29-05-2025 00:00:00,24.73333333,24.9788373864385
29-05-2025 01:00:00,24.8,25.3273332111723
29-05-2025 02:00:00,25.46666667,25.967767944297
29-05-2025 03:00:00,26.13333333,24.2346207567392
29-05-2025 04:00:00,26.8,25.4699210794106
29-05-2025 05:00:00,28.2,28.3213286678068
29-05-2025 06:00:00,29.6,27.6035844696975
29-05-2025 07:00:00,31,31.9835022406256
29-05-2025 08:00:00,32.06666667,33.0979055963994
29-05-2025 09:00:00,33.13333333,33.5204467487011
29-05-2025 10:00:00,34.2,32.8734563465955
29-05-2025 11:00:00,34,35.6330024148217
29-05-2025 12:00:00,33.8,36.2104601359106
29-05-2025 13:00:00,33.6,33.7740236490831
29-05-2025 14:00:00,32.33333333,32.9374069362024
29-05-2025 15:00:00,31.06666667,31.3053670654217
29-05-2025 16:00:00,29.8,30.4275412873229
29-05-2025 17:00:00,29.06666667,28.925202841406
29-05-2025 18:00:00,28.33333333,28.2924363698883
29-05-2025 19:00:00,27.6,28.6716595170999
29-05-2025 20:00:00,27.06666667,29.8420466065891
29-05-2025 21:00:00,26.53333333,24.8767467050513
29-05-2025 22:00:00,26,25.877167411958
29-05-2025 23:00:00,24.46666667,23.0699269877141
30-05-2025 00:00:00,22.93333333,24.8170425933314
30-05-2025 01:00:00,21.4,20.7045790563893
30-05-2025 02:00:00,22.66666667,20.9590484621861
30-05-2025 03:00:00,23.93333333,24.688446370345
30-05-2025 04:00:00,25.2,27.2638967442735
30-05-2025 05:00:00,27.13333333,27.91851291686
30-05-2025 06:00:00,29.06666667,29.3089867862818
30-05-2025 07:00:00,31,31.4841020683347
30-05-2025 08:00:00,31.86666667,33.5407287183299
30-05-2025 09:00:00,32.73333333,31.6989668044537
30-05-2025 10:00:00,33.6,33.4676607217433
30-05-2025 11:00:00,30.46666667,29.9310364628788
30-05-2025 12:00:00,27.33333333,25.9514964632296
30-05-2025 13:00:00,24.2,23.8114611532988
